iter	Passed	Remaining
0	4	94
1	9	83
2	13	77
3	17	70
4	21	64
5	25	60
6	30	57
7	35	52
8	39	48
9	43	43
10	46	37
11	48	32
12	51	27
13	55	23
14	58	19
15	61	15
16	64	11
17	66	7
18	69	3
19	71	0
