iter	Logloss
284	0.3057862305
285	0.3057099609
286	0.3056942383
287	0.3055319661
288	0.3053500977
289	0.305314974
290	0.305155599
291	0.3051266927
292	0.3051108724
293	0.3050152344
294	0.3049123047
295	0.3047159505
296	0.3045424154
297	0.3043671224
298	0.3041860677
299	0.304023112
300	0.3039303711
301	0.3039084635
302	0.3037702474
303	0.3037471029
304	0.3036317708
305	0.3035670573
306	0.3034095703
307	0.3033844727
308	0.3032038086
309	0.3030597656
310	0.3029091471
311	0.3028002604
312	0.302730957
313	0.3026520508
314	0.3026391927
315	0.302622168
316	0.3025203451
317	0.302394987
318	0.3022742839
319	0.3022374349
320	0.302096224
321	0.3020511719
322	0.3019196289
323	0.3018980469
324	0.3018717773
325	0.3018522135
326	0.3018419271
327	0.3018160156
328	0.3015919271
329	0.3015738607
330	0.3014700521
331	0.3014380859
332	0.3013333008
333	0.301282487
334	0.3012341471
335	0.3012164063
336	0.3011969727
337	0.301163737
338	0.3009763021
339	0.3009226562
340	0.3007702799
341	0.3007582682
342	0.3006480794
343	0.3006266602
344	0.300444043
345	0.3004328776
346	0.3002840495
347	0.3002669922
348	0.3001391602
349	0.300113737
350	0.3000015951
351	0.2999042318
352	0.2998739583
353	0.2998408854
354	0.2998121419
355	0.2996918945
356	0.299472526
357	0.299407487
358	0.2993828776
359	0.2992478516
360	0.2990772135
361	0.2990440755
362	0.2990215169
363	0.2987937174
364	0.2987057617
365	0.2986882813
366	0.29851875
367	0.2983131185
368	0.2981183594
369	0.2979559245
370	0.2979322917
371	0.2977540365
372	0.2976127604
373	0.2975932943
374	0.2975805013
375	0.2974450195
376	0.2974189453
377	0.2973659505
378	0.2971964844
379	0.2970592448
380	0.2968927734
381	0.2968701497
382	0.2967998047
383	0.296608138
384	0.2965079427
385	0.2964959961
386	0.2963165039
387	0.2962994792
388	0.2961500651
389	0.2960002279
390	0.2958869792
391	0.2957209635
392	0.2957073568
393	0.2955701823
394	0.2955428385
395	0.2955213542
396	0.2954944336
397	0.2952166016
398	0.2951996094
399	0.2950715495
400	0.2950545573
401	0.2949148437
402	0.2947794596
403	0.2946646159
404	0.2945214193
405	0.2943744141
406	0.2942344727
407	0.294090332
408	0.2938566081
409	0.2938411784
410	0.2936772135
411	0.2935398437
412	0.2935173177
413	0.2935038086
414	0.2933270833
415	0.2932380534
416	0.2931082031
417	0.292976888
418	0.2929569661
419	0.2927951823
420	0.2926309896
421	0.2925066406
422	0.2923784505
423	0.2922797526
424	0.2921359049
425	0.2921118164
426	0.2918696289
427	0.2918604167
428	0.2918371094
429	0.291669987
430	0.2915723633
431	0.2914141276
432	0.2912299154
433	0.2911048177
434	0.2909643229
435	0.2908496745
436	0.2906523112
437	0.2905460286
438	0.290474349
439	0.2902976562
440	0.2901005208
441	0.2900031576
442	0.2899089193
443	0.2898182943
444	0.2896979818
445	0.289555957
446	0.2893681966
447	0.2891879557
448	0.2890786458
449	0.2889073893
450	0.2888231445
451	0.2887077148
452	0.288588151
453	0.2884207031
454	0.2882938802
455	0.288281543
456	0.2881557292
457	0.2880300781
458	0.2879145833
459	0.2879015625
460	0.2877984375
461	0.2877391276
462	0.2876151042
463	0.2874991211
464	0.287413151
465	0.2874044596
466	0.2873886719
467	0.2872173503
468	0.2870857422
469	0.2869647786
470	0.2869486328
471	0.2869217773
472	0.2868411458
473	0.286683138
474	0.2866678385
475	0.2865069661
476	0.2863919922
477	0.2862664062
478	0.2862522786
479	0.2862375326
480	0.2862275391
481	0.2862130859
482	0.2861872396
483	0.2861725911
484	0.2861471354
485	0.2860408854
486	0.2859568359
487	0.2857862956
488	0.2857613932
489	0.2857241862
490	0.2855401042
491	0.2855260091
492	0.2854536458
493	0.2854004883
494	0.2852231445
495	0.2851411784
496	0.2851273763
497	0.2851089193
498	0.2849966146
499	0.284913737
500	0.2848436849
501	0.2846748698
502	0.284462207
503	0.2843106445
504	0.2842870117
505	0.2841692708
506	0.283950651
507	0.2838129232
508	0.2837083984
509	0.2835361003
510	0.2834628906
511	0.2833821615
512	0.2833475586
513	0.2831957357
514	0.2831820313
515	0.2831672852
516	0.2830722656
517	0.2829162109
518	0.2828438151
519	0.282830306
520	0.2828077799
521	0.2826210612
522	0.2824804687
523	0.2824508138
524	0.2824276693
525	0.2823580078
526	0.2822229818
527	0.2821453125
528	0.2821225911
529	0.282061849
530	0.2820378255
531	0.2819694661
532	0.2818325195
533	0.2817390625
534	0.2816891276
535	0.2816229492
536	0.2815563151
537	0.2815004557
538	0.2814786784
539	0.2813121094
540	0.2811624349
541	0.2809788411
542	0.2809111979
543	0.2808451497
544	0.2806894531
545	0.2805626953
546	0.2804170573
547	0.2803051432
548	0.2802300781
549	0.2801084635
550	0.2800984375
551	0.2800811198
552	0.279940332
553	0.2799259766
554	0.2798895833
555	0.2797411784
556	0.2795783854
557	0.2795652995
558	0.2794429036
559	0.2793593099
560	0.2792583333
561	0.2792016927
562	0.2790937826
563	0.2789995443
564	0.2788835937
565	0.2787679687
566	0.2786645833
567	0.2786241536
568	0.2785132813
569	0.2783682292
570	0.2783425781
571	0.2782738932
572	0.278233724
573	0.2782160807
574	0.2781744792
575	0.2780776693
576	0.2780633464
577	0.278052474
578	0.2780316081
579	0.2780113932
580	0.2778326497
581	0.2778141927
582	0.2777407227
583	0.2775977865
584	0.2775842122
585	0.277567806
586	0.2775301432
587	0.2774744466
588	0.2772926758
589	0.2772410156
590	0.2771591146
591	0.277137793
592	0.2771310872
593	0.2771194661
594	0.2771060221
595	0.2770561198
596	0.2770263021
597	0.2769691406
598	0.2768994792
599	0.276880599
