iter	Logloss
430	0.5305081613
431	0.5304936254
432	0.5304905149
433	0.530482719
434	0.5304621216
435	0.5304577212
436	0.5304395195
437	0.5304337758
438	0.5304196628
439	0.5304039204
440	0.530402558
441	0.5303971236
442	0.5303932842
443	0.5303856461
444	0.5303524942
445	0.5303254203
446	0.5303024816
447	0.5303003979
448	0.530298618
449	0.5302840791
450	0.5302832701
451	0.5302635987
452	0.5302472916
453	0.5302207351
454	0.5302085218
455	0.5302006845
456	0.5301875874
457	0.5301695266
458	0.530161225
459	0.5301593738
460	0.530133059
461	0.5301315257
462	0.5301022692
463	0.5300687718
464	0.5300465425
465	0.5300451571
466	0.5300273442
467	0.5300062276
468	0.5299874728
469	0.5299619564
470	0.5299421117
471	0.5299393393
472	0.5299250824
473	0.5299069369
474	0.5298921807
475	0.5298792857
476	0.5298749384
477	0.5298681526
478	0.5298365646
479	0.5298346079
480	0.5298326704
481	0.529799067
482	0.5297948984
483	0.5297618655
484	0.5297439766
485	0.5297387016
486	0.5297370371
487	0.5297073986
488	0.5297049861
489	0.5296821454
490	0.5296628273
491	0.5296516649
492	0.5296224822
493	0.5296201518
494	0.5296043675
495	0.529580846
496	0.5295774829
497	0.5295758555
498	0.5295445298
499	0.5295270103
500	0.5295058314
501	0.5295036507
502	0.529479681
503	0.5294525681
504	0.529432482
505	0.5294062746
506	0.5293911256
507	0.5293743871
508	0.5293556849
509	0.5293356397
510	0.5293042549
511	0.5293018563
512	0.5292812564
513	0.5292523342
514	0.5292463383
515	0.5292218484
516	0.5292147542
517	0.5291996648
518	0.5291984526
519	0.5291958141
520	0.5291768087
521	0.5291503324
522	0.5291416546
523	0.5291206268
524	0.5291112979
525	0.5291088221
526	0.5290746525
527	0.5290568383
528	0.5290293609
529	0.5290190214
530	0.5290025634
531	0.5289904135
532	0.5289595076
533	0.5289275724
534	0.528926585
535	0.5289076664
536	0.5288887237
537	0.5288649439
538	0.528851018
539	0.5288496975
540	0.5288295774
541	0.5288254479
542	0.5288032358
543	0.5287587542
544	0.5287150454
545	0.5287025337
546	0.528683211
547	0.5286660852
548	0.5286529574
549	0.5286506961
550	0.5286140881
551	0.5285926858
552	0.5285727115
553	0.5285470257
554	0.5285329064
555	0.5285299631
556	0.5285138085
557	0.5285128693
558	0.5284839105
559	0.5284677825
560	0.5284566463
561	0.5284247548
562	0.5284074642
563	0.528383506
564	0.5283637276
565	0.5283492348
566	0.5283476961
567	0.5283194453
568	0.5283178122
569	0.5282932553
570	0.528266088
571	0.5282535647
572	0.5282522494
573	0.5282326644
574	0.5282002091
575	0.5281868268
576	0.528166759
577	0.5281508761
578	0.5281499605
579	0.5281413091
580	0.5281201774
581	0.5281155067
582	0.5281144748
583	0.5281108515
584	0.5280855222
585	0.5280677441
586	0.5280448761
587	0.528019707
588	0.5279948447
589	0.5279933572
590	0.5279773073
591	0.527955284
592	0.5279540288
593	0.5279357243
594	0.5279278182
595	0.5279023599
596	0.5278746923
597	0.5278477399
598	0.5278387429
599	0.5278241357
600	0.5277940876
601	0.5277764675
602	0.5277656721
603	0.5277494928
604	0.5277312031
605	0.5277293912
606	0.5277282805
607	0.5277273088
608	0.527703717
609	0.5276835507
610	0.5276755847
611	0.5276614401
612	0.5276406114
613	0.5276387481
614	0.5276150016
615	0.5276011688
616	0.5275688287
617	0.5275443386
618	0.5275210247
619	0.5275012792
620	0.5274848487
621	0.5274667449
622	0.5274348732
623	0.5274196913
624	0.5274029742
625	0.5273800038
626	0.5273783174
627	0.5273741045
628	0.527369645
629	0.5273447489
630	0.5273335933
631	0.5273141462
632	0.5272690809
633	0.5272327916
634	0.5272285582
635	0.5271937083
636	0.5271689935
637	0.5271455504
638	0.5271235277
639	0.5271217498
640	0.5271071818
641	0.5270813559
642	0.5270516546
643	0.527012997
644	0.5269948238
645	0.5269672991
646	0.5269490924
647	0.5269308042
648	0.526913986
649	0.5269018489
650	0.5268818046
651	0.5268582725
652	0.5268354856
653	0.5268170189
654	0.526798364
655	0.5267919553
656	0.5267831512
657	0.5267795838
658	0.5267587726
659	0.5267579451
660	0.5267401761
661	0.5267357868
662	0.5267351677
663	0.5267130889
664	0.5266895168
665	0.5266819394
666	0.5266518239
667	0.5266359386
668	0.5266030436
669	0.5265852658
670	0.5265745479
671	0.5265498367
672	0.5265275015
673	0.5264987979
674	0.526467631
675	0.5264586455
676	0.5264323309
677	0.5264308432
678	0.526406149
679	0.5264027071
680	0.5263835606
681	0.5263620093
682	0.5263537645
683	0.5263528949
684	0.5263516724
685	0.5263109033
686	0.5262980584
687	0.5262892401
688	0.5262604664
689	0.5262314203
690	0.5262005279
691	0.52616363
692	0.5261554172
693	0.5261496401
694	0.5261194316
695	0.5260961164
696	0.526085631
697	0.5260597889
698	0.5260524194
699	0.5260384193
700	0.5260241528
701	0.5260232126
702	0.5260210347
703	0.5260046927
704	0.5259965805
705	0.5259700142
706	0.5259466935
707	0.5259291614
708	0.5259094245
709	0.5259044953
710	0.5258913037
711	0.5258903926
712	0.5258706658
713	0.5258569566
714	0.5258428207
715	0.5258373296
716	0.525818203
717	0.5257998709
718	0.5257631901
719	0.5257480723
720	0.5257356887
721	0.5257168011
722	0.5257080834
723	0.5256949474
724	0.5256706946
725	0.5256581998
726	0.5256358728
727	0.5255981028
728	0.5255866513
729	0.5255690304
730	0.5255393356
731	0.5255160495
732	0.5254998143
733	0.5254990056
734	0.5254655071
735	0.525441011
736	0.5254299317
737	0.5254075072
738	0.5253967028
739	0.525374558
740	0.5253615411
741	0.525352431
742	0.5253421898
743	0.5253220338
744	0.525312965
745	0.5252983011
746	0.5252750847
747	0.5252743364
748	0.5252661484
749	0.5252293171
750	0.5252032856
751	0.5251970919
752	0.5251716669
753	0.5251486138
754	0.5251427256
755	0.5251362786
756	0.5251186336
757	0.5251092423
758	0.5250996326
759	0.5250749889
760	0.5250604511
761	0.5250340468
762	0.5250252885
763	0.5250229027
764	0.5250018701
765	0.5250010098
766	0.5249983701
767	0.5249735027
768	0.5249456274
769	0.5249337336
770	0.5249170129
771	0.524885372
772	0.524870427
773	0.524847654
774	0.5248259785
775	0.5248032945
776	0.5247754334
777	0.5247735151
778	0.5247596263
779	0.5247543232
780	0.5247329552
781	0.5247172502
782	0.5247012174
783	0.5246860489
784	0.5246852076
785	0.5246633616
786	0.5246411872
787	0.5246287994
788	0.5246114496
789	0.5245731523
790	0.5245667012
791	0.5245474585
792	0.5245261796
793	0.5244982565
794	0.5244843985
795	0.5244794334
796	0.5244595259
797	0.5244430341
798	0.5244291685
799	0.5244272342
800	0.5244029587
801	0.5243802219
802	0.5243611714
803	0.5243404414
804	0.5243348657
805	0.5243336105
806	0.5243163502
807	0.5243133603
808	0.5243097082
809	0.5243029199
810	0.5242971248
811	0.524277183
812	0.5242574236
813	0.5242566379
814	0.5242417625
815	0.5242205531
816	0.5242032947
817	0.524200459
818	0.5241793336
819	0.5241665393
820	0.5241539078
821	0.5241400047
822	0.5241287683
823	0.5241125597
824	0.5240972537
825	0.5240720953
826	0.5240610441
827	0.5240480409
828	0.5240251222
829	0.5239911876
830	0.5239757016
831	0.52397327
832	0.5239547881
833	0.5239299035
834	0.5239169726
835	0.5238983979
836	0.5238976731
837	0.5238896631
838	0.5238614842
839	0.5238567803
840	0.5238334942
841	0.5238148456
842	0.5238023688
843	0.5237838993
844	0.5237627198
845	0.523754285
846	0.5237354984
847	0.5237149871
848	0.5237028217
849	0.5236972801
850	0.5236690947
851	0.5236548668
852	0.5236229447
853	0.5236029745
854	0.5236013158
855	0.5235962917
856	0.5235788702
857	0.52357698
858	0.5235761018
859	0.5235750644
860	0.5235585447
861	0.5235409748
862	0.5235337476
863	0.5235114611
864	0.5234978654
865	0.5234711874
866	0.5234536333
867	0.5234274634
868	0.523413164
869	0.5233903978
870	0.5233778756
871	0.5233775437
872	0.5233765916
873	0.5233664987
874	0.5233618801
875	0.5233357558
876	0.5233201043
877	0.5233019805
878	0.5232841845
879	0.523283971
880	0.5232659327
881	0.523242163
882	0.5232242308
883	0.5232232268
884	0.5232016227
885	0.5231945398
886	0.5231647258
887	0.5231427924
888	0.5231322708
889	0.5231103382
890	0.523106425
891	0.5230865143
892	0.523069544
893	0.5230577023
894	0.5230414665
895	0.5230269406
896	0.5230216651
897	0.5230154821
898	0.5230147383
899	0.5230140505
