iter	Passed	Remaining
422	1997	2252
423	2001	2246
424	2005	2241
425	2009	2235
426	2013	2230
427	2017	2224
428	2021	2219
429	2025	2214
430	2029	2208
431	2034	2203
432	2038	2198
433	2042	2192
434	2046	2187
435	2051	2183
436	2056	2178
437	2060	2173
438	2064	2168
439	2068	2163
440	2072	2157
441	2076	2152
442	2080	2146
443	2085	2141
444	2089	2136
445	2093	2131
446	2098	2126
447	2101	2120
448	2105	2115
449	2109	2109
450	2113	2104
451	2117	2098
452	2121	2093
453	2125	2088
454	2129	2083
455	2133	2077
456	2138	2072
457	2142	2067
458	2146	2061
459	2149	2056
460	2153	2051
461	2157	2045
462	2161	2040
463	2166	2035
464	2170	2030
465	2173	2024
466	2178	2019
467	2182	2014
468	2186	2009
469	2190	2003
470	2194	1998
471	2198	1993
472	2202	1987
473	2206	1982
474	2210	1977
475	2214	1972
476	2218	1967
477	2222	1961
478	2226	1956
479	2230	1951
480	2233	1945
481	2238	1940
482	2242	1935
483	2246	1931
484	2251	1926
485	2254	1920
486	2258	1915
487	2262	1910
488	2266	1905
489	2270	1900
490	2274	1895
491	2279	1889
492	2283	1885
493	2287	1879
494	2290	1874
495	2294	1869
496	2298	1864
497	2302	1858
498	2306	1853
499	2310	1848
500	2314	1843
501	2318	1838
502	2323	1833
503	2327	1828
504	2331	1823
505	2336	1818
506	2340	1814
507	2344	1809
508	2348	1804
509	2352	1799
510	2357	1794
511	2361	1789
512	2365	1784
513	2369	1779
514	2373	1774
515	2377	1769
516	2382	1764
517	2386	1759
518	2389	1754
519	2393	1749
520	2397	1744
521	2401	1739
522	2405	1734
523	2409	1729
524	2413	1724
525	2417	1719
526	2422	1714
527	2425	1709
528	2430	1704
529	2434	1699
530	2438	1694
531	2442	1689
532	2446	1684
533	2450	1679
534	2454	1674
535	2459	1669
536	2463	1664
537	2467	1660
538	2471	1655
539	2475	1650
540	2479	1645
541	2483	1640
542	2487	1635
543	2492	1630
544	2496	1626
545	2500	1621
546	2504	1616
547	2509	1611
548	2513	1606
549	2517	1601
550	2521	1597
551	2525	1592
552	2529	1587
553	2533	1582
554	2537	1577
555	2541	1572
556	2545	1567
557	2549	1562
558	2553	1557
559	2557	1552
560	2561	1547
561	2565	1543
562	2569	1538
563	2574	1533
564	2578	1528
565	2582	1523
566	2586	1518
567	2590	1514
568	2594	1509
569	2598	1504
570	2602	1499
571	2607	1494
572	2611	1490
573	2616	1485
574	2620	1481
575	2624	1476
576	2629	1471
577	2633	1466
578	2637	1461
579	2641	1457
580	2645	1452
581	2648	1447
582	2652	1442
583	2656	1437
584	2661	1432
585	2665	1428
586	2669	1423
587	2673	1418
588	2678	1414
589	2681	1409
590	2685	1404
591	2689	1399
592	2693	1394
593	2697	1389
594	2701	1384
595	2705	1380
596	2709	1375
597	2714	1370
598	2718	1365
599	2722	1361
600	2726	1356
601	2730	1351
602	2734	1346
603	2739	1342
604	2743	1337
605	2747	1332
606	2750	1327
607	2754	1322
608	2758	1318
609	2763	1313
610	2766	1308
611	2770	1303
612	2774	1299
613	2778	1294
614	2783	1289
615	2787	1284
616	2791	1280
617	2795	1275
618	2799	1270
619	2803	1266
620	2807	1261
621	2812	1256
622	2816	1252
623	2820	1247
