iter	Logloss
488	0.1918806159
489	0.1917661844
490	0.1917650969
491	0.1917639016
492	0.1917627854
493	0.1916736989
494	0.1916708333
495	0.1916683012
496	0.1916318493
497	0.1915530983
498	0.1914221403
499	0.1914211575
500	0.1914174425
501	0.1912973856
502	0.1912664356
503	0.1912629028
504	0.1911818529
505	0.1910817111
506	0.1910788818
507	0.1910232522
508	0.1910221501
509	0.1909859634
510	0.1908602586
511	0.1907068215
512	0.1906092155
513	0.1905719119
514	0.19046683
515	0.1904657118
516	0.1904056953
517	0.1904029824
518	0.1903443022
519	0.1903101222
520	0.19022087
521	0.1901881287
522	0.1900593129
523	0.1899895039
524	0.1899866899
525	0.1899857313
526	0.1898645332
527	0.1898441527
528	0.1898414065
529	0.1898224953
530	0.1898040588
531	0.1896833098
532	0.1896735041
533	0.1895906783
534	0.189528564
535	0.1893847108
536	0.1893812536
537	0.1893788576
538	0.1893764078
539	0.1892797589
540	0.1891185462
541	0.1891175494
542	0.1890756516
543	0.1889995136
544	0.1889951708
545	0.1888923926
546	0.188820271
547	0.1886672278
548	0.1886662309
549	0.1886653005
550	0.1885490045
551	0.1884489197
552	0.1883414464
553	0.188310638
554	0.1883083675
555	0.1882216346
556	0.1882078598
557	0.1881228442
558	0.1881218476
559	0.1881189802
560	0.1881166714
561	0.1881147941
562	0.1881126123
563	0.1879947103
564	0.1879618287
565	0.1878351171
566	0.1877389828
567	0.1876012521
568	0.1875415646
569	0.187471378
570	0.1873772033
571	0.1872804177
572	0.1872796193
573	0.1871984145
574	0.1870897198
575	0.187086033
576	0.1869584244
577	0.1868374977
578	0.1867625784
579	0.1866440194
580	0.1866431686
581	0.186641651
582	0.1866373383
583	0.1865372218
584	0.1865204203
585	0.1865168689
586	0.1865154307
587	0.1864285692
588	0.1864179954
589	0.1862491466
590	0.1861768322
591	0.1861701599
592	0.186069231
593	0.1860526576
594	0.185922951
595	0.1858298133
596	0.1858258262
597	0.1858228438
598	0.1857261449
599	0.1856983841
600	0.1856505015
601	0.1855617249
602	0.1855512761
603	0.1854735473
604	0.185471345
605	0.1853865865
606	0.1852529922
607	0.1852425867
608	0.1851966842
609	0.185190236
610	0.1851889983
611	0.185089284
612	0.1849907533
613	0.1849433091
614	0.1849394053
615	0.1849354212
616	0.1848636802
617	0.1848629775
618	0.1848601491
619	0.1847696764
620	0.1847657432
621	0.1847619708
622	0.1847538336
623	0.184732259
624	0.1847284204
625	0.1847246607
626	0.1847239976
627	0.1846323759
628	0.184631684
629	0.1845684181
630	0.1844540242
631	0.1843378458
632	0.1842714296
633	0.1842694731
634	0.184268285
635	0.1841681057
636	0.1841661242
637	0.1840945372
638	0.1840279376
639	0.1840225882
640	0.1839858088
641	0.183850684
642	0.1838385195
643	0.1837167428
644	0.1837147847
645	0.183665291
646	0.1836025668
647	0.1835307941
648	0.1834647869
649	0.1833558003
650	0.1833394361
651	0.1832891164
652	0.1832180211
653	0.1832144106
654	0.1832125498
655	0.1831648799
656	0.1830866219
657	0.1830184424
658	0.1828919729
659	0.1828661227
660	0.1827896178
661	0.1827887678
662	0.182760901
663	0.1826209283
664	0.1824794095
665	0.1824096448
666	0.1824079544
667	0.182378833
668	0.1823738782
669	0.1823098436
670	0.1823091769
671	0.1822120016
672	0.1821390808
673	0.182089489
674	0.1820163961
675	0.1819745561
676	0.1819727327
677	0.181837565
678	0.1818349854
679	0.1817719498
680	0.1817286404
681	0.1816603402
682	0.1814701145
683	0.181412547
684	0.1812653036
685	0.1812375154
686	0.1811437131
687	0.1810379911
688	0.1809405951
689	0.1809389024
690	0.1808688651
691	0.1808109886
692	0.1808102816
693	0.1807911044
694	0.180789452
695	0.1807082958
696	0.1806242125
697	0.1806114135
698	0.180544067
699	0.1804837708
700	0.1803590097
701	0.1803273315
702	0.1803252216
703	0.1802682148
704	0.1802570851
705	0.1801975745
706	0.1800940978
707	0.1800892362
708	0.1800780791
709	0.1800139509
710	0.1799759577
711	0.1799119424
712	0.1799074157
713	0.1798703156
714	0.179795192
715	0.1796769565
716	0.1796129283
717	0.179612262
718	0.1794999191
719	0.179385131
720	0.1793306697
721	0.1793225578
722	0.1792569147
723	0.1791940947
724	0.1791820965
725	0.179033554
726	0.1789179147
727	0.178852174
728	0.1787640395
729	0.1787006747
730	0.1786165099
731	0.1784771377
732	0.1784035989
733	0.1783343048
734	0.1783169735
735	0.1782550403
736	0.178114762
737	0.1779871003
738	0.1779121845
739	0.1778543368
740	0.1778405023
741	0.1777589087
742	0.1776252951
743	0.1775349402
744	0.177484822
745	0.1773993707
746	0.1773988622
747	0.1773289861
748	0.1772078499
749	0.1772065502
750	0.1770992232
751	0.1770594834
752	0.1769356997
753	0.1769342212
754	0.1768060343
755	0.1768013842
756	0.1767485659
757	0.1766860828
758	0.1766855484
759	0.1766272097
760	0.1765675782
761	0.1764470473
762	0.1764454976
763	0.1763774319
764	0.1763472078
765	0.1762669076
766	0.1762266388
767	0.1761521903
768	0.1760872481
769	0.1759725831
770	0.1759719709
771	0.1759600764
772	0.17594822
773	0.1759446819
774	0.175879246
775	0.1758630963
776	0.1758625785
777	0.1757825168
778	0.1757041549
779	0.1756873233
780	0.1756036852
781	0.1755444017
782	0.1754918471
783	0.1754913957
784	0.1754110649
785	0.1752870393
786	0.1752864954
787	0.1752723505
788	0.1752009218
789	0.1751996065
790	0.1751020079
791	0.1751014765
792	0.1750978137
793	0.1750554073
794	0.1750482706
795	0.1750342882
796	0.1750227886
797	0.1750102389
798	0.1750065588
799	0.1749210268
800	0.1748318642
801	0.1748170978
802	0.1747632832
803	0.1746462728
804	0.1746406004
805	0.1745891507
806	0.1744758845
807	0.1744753923
808	0.1743798779
809	0.1743393371
810	0.1742253495
811	0.1742158248
812	0.1741616058
813	0.1741543267
814	0.1741523725
815	0.1740814174
816	0.1740809252
817	0.1740461988
818	0.1740076312
819	0.1739007914
820	0.1738536168
821	0.1737510282
822	0.1737506679
823	0.1737013566
824	0.17365544
825	0.1736316212
826	0.1736152223
827	0.1735264307
828	0.1734857391
829	0.1734746048
830	0.1734635871
831	0.173436082
832	0.1734253845
833	0.1733389778
834	0.1733285797
835	0.173281627
836	0.1732712551
837	0.17323232
838	0.1731854882
839	0.1731842029
840	0.1730928989
841	0.173084121
842	0.1729887754
843	0.1729883494
844	0.1729062345
845	0.1728991956
846	0.1728921569
847	0.1728195476
848	0.1727964311
849	0.1727165267
850	0.1727152176
851	0.1726590047
852	0.1725548911
853	0.1724583868
854	0.1724352921
855	0.172405961
856	0.1723698041
857	0.1722920583
858	0.1722916322
859	0.1722848324
860	0.1722749105
861	0.1722610049
862	0.1721671923
863	0.1721667001
864	0.1721383734
865	0.1720432841
866	0.171957411
867	0.1719541932
868	0.1719444159
869	0.1719378144
870	0.1719013191
871	0.1718918566
872	0.1718497289
873	0.1718039563
874	0.1717940979
875	0.171791644
876	0.1717565161
877	0.1717381712
878	0.17172892
879	0.171624979
880	0.1716030529
881	0.1714089996
882	0.1714054617
883	0.1713252382
884	0.1712996285
885	0.1712164698
886	0.1711952543
887	0.1711915174
888	0.1710084283
889	0.1709982813
890	0.1708927005
891	0.1708301181
892	0.1708053503
893	0.1706993663
894	0.1706299121
895	0.1706092253
896	0.1705136487
897	0.1704772567
898	0.1703968915
899	0.1703630518
